4420	1761.3	856.4
4421	1761.4	856.3
4422	1760.9	855.9
4423	1761.3	855.8
4424	1760.0	855.5
4425	1760.3	855.2
4426	1759.5	854.5
4427	1759.7	854.2
4428	1759.4	853.7
4429	1759.6	853.2
4430	1759.3	852.7
4431	1759.2	852.1
4432	1758.6	851.5
4433	1758.6	851.1
4434	1758.6	850.6
4435	1758.8	850.1
4436	1758.0	849.5
4437	1757.7	849.3
4438	1757.0	848.7
4439	1757.0	848.4
4440	1756.7	847.6
4441	1756.5	847.3
4442	1756.6	846.9
4443	1756.3	846.7
4444	1755.9	846.0
4445	1755.7	845.4
4446	1755.4	844.8
4447	1755.2	844.3
4448	1755.1	843.8
4449	1754.4	843.4
4450	1754.3	843.0
4451	1753.9	842.6
4452	1753.7	842.3
4453	1753.3	841.7
4454	1753.1	841.3
4455	1753.1	840.8
4456	1752.8	840.4
4457	1752.6	840.0
4458	1751.7	839.4
4459	1752.1	839.3
4460	1752.1	838.5
4461	1751.8	838.2
4462	1751.7	837.8
4463	1751.3	837.3
4464	1751.2	836.7
4465	1750.7	836.5
4466	1750.6	836.0
4467	1750.3	835.4
4468	1750.1	834.7
4469	1749.6	834.1
4470	1749.5	833.7
4471	1748.9	833.0
4472	1749.1	832.4
4473	1748.8	831.3
4474	1748.8	830.7
4475	1748.7	830.1
4476	1748.4	829.5
4477	1748.4	828.9
4478	1748.3	828.3
4479	1748.0	827.7
4480	1747.6	827.0
4481	1747.3	826.3
4482	1746.9	825.8
4483	1746.7	825.0
4484	1746.3	824.5
4485	1746.1	823.8
4486	1745.7	823.3
4487	1745.3	822.7
4488	1745.2	822.1
4489	1744.7	821.5
4490	1744.5	821.0
4491	1744.9	820.3
4492	1744.3	819.6
4493	1744.2	819.1
4494	1743.9	818.4
4495	1744.2	817.8
4496	1743.6	816.9
4497	1743.1	816.2
4498	1742.5	815.5
4499	1742.5	814.9
4500	1742.3	814.0
4501	1742.1	813.4
4502	1741.9	812.7
4503	1741.8	811.7
4504	1741.0	810.9
4505	1740.6	810.3
4506	1740.5	809.6
4507	1740.7	808.8
4508	1740.3	808.0
4509	1740.0	807.5
4510	1740.1	806.8
4511	1740.0	806.2
4512	1739.6	805.4
4513	1739.0	804.5
4514	1739.0	804.0
4515	1738.9	803.2
4516	1738.5	802.6
4517	1737.8	802.0
4518	1737.8	801.2
4519	1738.0	800.6
4520	1737.6	799.9
4521	1737.3	799.3
4522	1737.4	798.5
4523	1737.2	797.8
4524	1737.0	797.2
4525	1736.7	796.7
4526	1736.6	796.2
4527	1736.2	795.5
4528	1735.8	794.8
4529	1735.1	794.3
4530	1735.2	793.5
4531	1734.7	792.6
4532	1734.6	791.8
4533	1734.6	791.1
4534	1734.3	790.5
4535	1734.6	790.0
4536	1733.6	789.3
4537	1733.6	788.3
4538	1733.5	787.9
4539	1733.3	787.4
4540	1733.1	786.6
4541	1732.7	785.8
4542	1732.5	785.2
4543	1732.7	784.7
4544	1732.7	784.1
4545	1732.4	783.5
4546	1731.8	783.0
4547	1732.0	782.3
4548	1732.1	781.6
4549	1731.8	781.1
4550	1731.0	780.7
4551	1731.1	780.0
4552	1730.6	779.6
4553	1730.4	778.8
4554	1730.5	778.1
4555	1730.2	777.7
4556	1730.2	776.9
4557	1730.5	776.2
4558	1729.8	775.9
4559	1729.7	775.3
4560	1729.5	774.8
4561	1729.3	774.2
4562	1729.7	773.6
4563	1729.5	773.4
4564	1729.0	772.9
4565	1729.0	772.3
4566	1729.2	771.7
4567	1728.9	771.5
4568	1728.9	770.8
4569	1729.1	770.2
4570	1728.6	769.8
4571	1728.0	769.4
4572	1728.2	768.9
4573	1727.6	768.4
4574	1727.5	768.1
4575	1727.3	767.9
4576	1726.9	767.8
4577	1727.1	767.4
4578	1726.6	767.1
4579	1726.2	766.9
4580	1726.3	766.6
4581	1726.2	766.3
4582	1726.0	766.2
4583	1726.2	766.0
4584	1726.0	765.7
4585	1726.0	765.5
4586	1725.8	765.5
4587	1725.4	765.4
4588	1725.3	765.3
4589	1724.9	765.0
4590	1725.3	764.7
4591	1724.9	764.6
4592	1724.4	764.4
4593	1724.8	764.3
4594	1724.8	764.0
4595	1724.8	763.8
4596	1724.0	763.5
4597	1724.3	763.5
4598	1724.3	763.3
4599	1724.1	763.0
4600	1724.2	762.8
4601	1723.9	762.6
4602	1724.2	762.3
4603	1724.1	762.1
4604	1724.0	761.7
4605	1723.5	761.3
4606	1723.7	761.0
4607	1723.9	760.7
4608	1723.9	760.5
4609	1723.5	760.3
4610	1723.6	760.2
4611	1723.6	760.2
4612	1723.5	760.0
4613	1723.4	759.9
4614	1723.6	759.9
4615	1723.7	759.6
4616	1723.7	759.7
4617	1723.8	759.7
4618	1723.5	759.7
4619	1723.5	759.9
4620	1724.1	760.0
4621	1723.8	759.9
4622	1723.9	759.9
4623	1723.7	759.8
4624	1723.6	760.0
4625	1723.6	759.9
4626	1724.2	759.9
4627	1723.8	759.9
4628	1723.7	760.0
4629	1723.7	760.0
4630	1724.1	759.9
4631	1723.9	760.2
4632	1723.6	760.4
4633	1723.7	760.3
4634	1723.9	760.3
4635	1724.0	760.3
4636	1723.9	760.4
4637	1723.9	760.4
4638	1724.0	760.5
4639	1723.9	760.5
4640	1723.7	760.6
4641	1724.1	760.4
4642	1724.0	760.6
4643	1723.9	760.9
4644	1723.5	760.9
4645	1723.7	760.8
4646	1724.0	760.7
4647	1723.8	760.7
4648	1723.6	760.9
4649	1723.6	760.9
4650	1723.7	760.8
4651	1724.3	760.6
4652	1723.4	760.9
4653	1723.7	760.9
4654	1723.6	760.6
4655	1723.6	760.8
4656	1723.6	760.6
4657	1723.6	760.6
4658	1723.2	760.8
4659	1723.2	760.8
4660	1723.5	760.6
4661	1723.4	760.7
4662	1723.1	760.7
4663	1723.1	760.8
4664	1723.1	760.6
4665	1723.0	760.7
4666	1722.9	760.7
4667	1723.0	760.8
4668	1723.3	761.2
4669	1723.1	761.2
4670	1722.9	761.1
4671	1722.5	761.2
4672	1722.9	761.3
4673	1722.8	761.3
4674	1722.9	761.5
4675	1722.6	761.4
4676	1722.6	761.5
4677	1722.7	761.5
4678	1722.7	761.7
4679	1722.8	761.7
4680	1722.5	761.6
4681	1722.7	761.7
4682	1722.2	761.8
4683	1722.3	761.9
4684	1722.2	761.7
4685	1722.3	761.7
4686	1722.3	761.8
4687	1722.5	761.8
4688	1722.2	761.8
4689	1722.7	761.8
4690	1722.3	761.8
4691	1722.1	762.0
4692	1722.2	761.7
4693	1722.2	762.0
4694	1722.2	761.8
4695	1722.5	762.0
4696	1722.4	762.0
4697	1722.5	761.9
4698	1722.4	762.0
4699	1722.8	762.0
4700	1722.4	761.9
4701	1722.5	761.8
4702	1722.5	762.0
4703	1722.2	761.8
4704	1722.4	761.8
4705	1722.3	761.8
4706	1722.6	761.6
4707	1722.4	761.5
4708	1722.3	761.5
4709	1722.3	761.5
4710	1722.5	761.3
4711	1722.5	761.2
4712	1722.5	761.3
4713	1722.3	761.2
4714	1722.4	761.0
4715	1722.4	761.0
4716	1722.3	760.9
4717	1722.4	760.9
4718	1722.4	760.7
4719	1722.5	760.7
4720	1722.1	760.7
4721	1722.1	760.6
4722	1722.1	760.5
4723	1722.1	760.6
4724	1722.3	760.4
4725	1722.0	760.3
4726	1721.8	760.2
4727	1721.5	760.1
4728	1721.8	760.1
4729	1721.9	760.1
4730	1721.7	760.2
4731	1721.8	760.0
4732	1722.0	759.7
4733	1721.9	760.0
4734	1721.5	759.9
4735	1721.8	759.7
4736	1721.8	759.7
4737	1721.1	759.8
4738	1721.4	759.8
4739	1721.3	759.7
4740	1721.6	759.7
4741	1721.5	759.8
4742	1721.4	759.7
4743	1721.3	759.8
4744	1721.5	759.8
4745	1721.2	759.6
4746	1720.8	759.6
4747	1721.2	759.6
4748	1721.2	759.7
4749	1721.2	759.6
4750	1720.8	759.5
4751	1721.2	759.6
4752	1721.0	759.6
4753	1721.2	759.7
4754	1720.9	759.5
4755	1721.0	759.5
4756	1720.8	759.4
4757	1721.2	759.5
4758	1720.7	759.5
4759	1720.7	759.6
4760	1721.0	759.5
4761	1720.8	759.6
4762	1721.2	759.5
